xuhao,id,title,author,abstract,keywords,perio,juanhao,issn,read_url,pdf_url,content,original_url
22,XXDJ201823013,民办高校党建功能实现路径创新研究,孔颖 孙黎明,"新时代党建新思想为民办高校党建赋予了新内涵,丰富了新功能,提出了新要求。民办高校需要认真学习贯彻新时代党建新思想,探索党建新路径,建立党委参与决策机制,切实加强党的政治领导;完善党委监督保障机制,确保党的教育方针和中省重大部署的贯彻落实;改革创新思政工作,坚持立德树人,培养实现中华民族伟大复兴中国梦的时代新人。 ","民办高校;
                   党建功能;
                   实现路径;
                   立德树人;",学校党建与思想教育,2018年23期,1007-5968,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=XXDJ201823013&uid=,"http://kns.cnki.net/kns/download.aspx?filename=h92awcTOHR0c6hzS4p1b0BVb19iR4k1K08mWx5kVUVjaTtSTpBHdw1kVPhmMI9EbTVFNTZkQ4hnbpdnaBJUa3Y0U1dVTzkVdv5GcvsWQ2wUVMVkMYpWQkVVOEVWVqZlchdXcJdFaYZmM3tmUtxWTitmRLFWZ2p1K&tablename=CJFDLAST2019&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=XXDJ201823013
23,GJTA201812017,从“链合”到“啮合”——民办高校内部治理结构转型路径,朱灵艳 陈俊傲 陈艳,"当下民办高校呈现出""链合""式的管理模式,各主体间结合不紧密,有制约之形而无制衡之实,因此出现民主决策机制失范、政策预期性与人员变动率的耦合,党组织功能发挥效能不足这三个方面的困境。研究提出内部治理主体相互""啮合""的结构是民办高校内部治理重构的理想类型之一,而从""链合""到""啮合""是可能的转型路径。""啮合""结构以整体性治理的视角为前提,以各主体间有效制衡的权能分配为基础,以充分发挥主体性的党委会为政治保障核心。""啮合""结构更突显出各主体间的制衡、协调与联动,为民办高校共建共治共享的内部治理重构提供了新路径。 ","民办高校;
                   内部治理;
                   转型路径;",高教探索,2018年12期,1673-9760,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=GJTA201812017&uid=,"http://kns.cnki.net/kns/download.aspx?filename=TZ3Nv4ETUVWSnFTRnpEUWFkR51UWrc3KYV0byZTRJhkRXtmYGdlRtZkN09yY1RWMDFHU41Wex52VNxGWRdjSDFEdPJzbxdUMr4GVY9mVYFjd1QXcrdWRZlGTChXVzc2N4kmSJZkYmJGWsFkV1N2dzFnbnxWQS52T&tablename=CJFDLAST2019&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=GJTA201812017
24,HNSB201806003,中国民办教育四十年专题笔谈,潘懋元 吴华 王文源 李盛兵 邵允振,"潘懋元教授对中国民办高等教育的优势、困境进行了探讨,分析了营利性与公益性的非对立性概念,提出了""混合所有制""将会是另外一条治理民办学校转制的道路。吴华教授运用大量数据分析了民办教育可以和公办教育表现同样出色的理念,指出了民办教育在教育公平、教育资源利用效率以及教育选择性上的优势。王文源秘书长指出了民办学校具有体制机制上的创新优势基因和顽强生命力,提出""以法治推动中国民办教育创新发展"",并深入分析了新法在党的领导、分类办学、法律地位、市场化、产权制度以及非法办学治理六个方面的重大突破。李盛兵教授从中美(G2)比较的视角分析了中国民办教育在新法出台后所面临的三大问题,包括动力问题、定位问题和水平问题,指出中美民办教育在这三个问题上的差异与差距。邵允振处长对中国民办教育分类管理中存在的风险进行了细致分析,并提出从完善立法和制度设计的源头实现有效治理。 ","民办教育;
                   四十年;
                   营利教育;
                   非营利教育;",华南师范大学学报(社会科学版),2018年06期,1000-5455,,"http://kns.cnki.net/kns/download.aspx?filename=wIDOGJ1TSRFVQVTcsRTcDZDRtl1aIRzUjVVNUFlbwRTW5QlcIp3RmZ3R1sCTmp0Nrl3cKpGeOBXeWlEdw8WS5ETcMJWSQBTQzU1attCOVtyNLBXMtZzNoxWWxETaIl0V0V1aNJkZy0ET0kWb4MmV5E2dPF1ROpGR&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=HNSB201806003
25,GJXZ201811005,省级教育行政部门强化民办教育统筹的优势、难点与策略——分类管理改革的视角,易鹏 伍锦昌,"省级教育行政部门作为地方教育管理的最高层级,具有统筹民办教育发展的优势。随着国家民办教育新法新政、分类管理改革的实施,省级教育行政部门在实施分类登记、支持政策执行和规范管理推进中存在难点,这就需要省级教育行政部门通过不断增强自身统筹能力,并加强对民办教育的政策梳理、日常监管、督导财政扶持、部门协调及第三方组织培育等来推动民办教育的持续健康发展。 ","分类管理;
                   省级教育行政部门;
                   民办教育;
                   统筹;
                   策略;",国家教育行政学院学报,2018年11期,1672-4038,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=GJXZ201811005&uid=,"http://kns.cnki.net/kns/download.aspx?filename=34EcMlTerJ1U08UVrElWNV1VitSTycDMWhGR1hWb2EnRvpGMCVGUkJ3VoVFRDFjVH5mZ3NFRyd1RpF2SSJWaRBVZ04GcRdWZUVWUo52SipVe5QzYW9mQihUUBVFbjl3bnJzVW5mU0sWQnNHeGpUWIl1cNdTVIN2V&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=GJXZ201811005
26,YANG201811006,我国民办教育分类管理中存在的风险及其规避,袁利平 靳一诺,"推进民办学校分类管理是贯彻落实《民办教育促进法》修法精神的重要举措,也是深化教育领域综合改革的重要内容。我国民办教育在分类管理中主要存在非营利性民办学校定位同质化、营利性民办学校高收费市场拥挤、营利性民办学校低收费教育市场质量难以保障、基础教育择校热再起波澜、教育资源浪费和民办学校竞争失范等风险。在推进民办教育分类管理的过程中,我们要采用绩效换自主的机制,预防非营利性民办学校定位同质化;建立信息即时反馈系统以应对营利性民办学校高收费市场拥挤;强化结果问责与专业制导以保障低收费营利性民办学校的教育质量;对优质教育资源盘活存量,扩大增量以削减择校热不良影响;推动民办教育领域的供给侧改革,规避资源浪费;以教育理念为抓手、合作博弈为导向控制竞争失范。 ","民办教育;
                   分类管理;
                   营利性;
                   非营利性;
                   风险规避;",教育学术月刊,2018年11期,1674-2311,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=YANG201811006&uid=,"http://kns.cnki.net/kns/download.aspx?filename=S9UZx5mbXZTU0RWWuhkR610KI9kVkJXeaJjaT9GVyFDRLJHdNxGSwhGRSp2KmZmdFVWUTJGWOVWeaplTPZUdvE3Q3JzbmJGZPl3Y1hzK1dTOD12KMx2bmBDUBx2LwgldlV0KxUEdkJTV0MUTSF1R3oERIlnMBB1N&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=YANG201811006
27,ZJYX201811006,中学生安全素养测评指标体系的构建与运用,董新良 关志康 宋佳,"通过政策文本解读与实证数据分析,从安全意识、安全知识和安全能力三个维度构建了中学生安全素养测评指标体系,其重要程度由高到低依次为:安全能力、安全意识和安全知识。测评结果显示,样本区域中学生的安全素养总体状况处于及格水平,其中安全意识表现较好,安全知识接近及格水平,安全能力表现较差,男生、农村中学生和民办学校中学生的安全素养总体水平低于女生、非农村中学生和公立学校中学生的总体水平。在培养中学生安全素养时,应着重考虑以下几点:丰富安全教育内容和形式,实现安全教育的系统性;关注性别差异,增强安全教育的针对性;注重安全能力提升,提高安全演练的实效性;补齐发展短板,提高农村学校和民办学校安全工作水平。 ","中学生;
                   安全素养;
                   指标构建;
                   实证数据;",中国教育学刊,2018年11期,1002-4808,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=ZJYX201811006&uid=,"http://kns.cnki.net/kns/download.aspx?filename=IJzVBZzaEtUNlljUN50aEd2ZyRnVuRFMhhHVqlkNyJWSyF2M4dENvgmW1QzbQN0S1h3U6tEZqxEUtJXZ3tWVPNla2RjZ550azRFZKhFblV2SMhkZOdDa3EXYTVnUEBjeUJHWxdTRxllS4kWdNRlbM1WR3UXYq5ER&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=ZJYX201811006
28,XXDJ201821008,民办高校主流意识形态话语权的当代境遇及提升路径,张一 吴倩倩,"提升民办高校主流意识形态话语权是新时代条件下确保民办高校社会主义办学方向和正确人才培养方向的坚实基础,是维护民办高校和谐稳定的有力保障。当前,西方强势的话语输出、自媒体时代师生多样的话语选择、民办高校党组织健全度不足的先天弱势和自身营利性的经济特性,使民办高校主流意识形态的话语权建设面临诸多挑战。新时代条件下,民办高校亟需探索提升主流意识形态话语权的路径:一要巩固党组织的政治核心地位,塑造中坚力量;二要增强马克思主义话语建设,完善话语体系;三要牢记立德树人的办学初心,坚守立身之本;四要构建多渠道的话语平台,创新话语载体。 ","民办高校;
                   主流意识形态;
                   话语权;
                   提升路径;",学校党建与思想教育,2018年21期,1007-5968,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=XXDJ201821008&uid=,"http://kns.cnki.net/kns/download.aspx?filename=ZZWaTNmZE5mcuVUModGZ5IjUi5mcwI0T5QHS69GSap3NqNHViRDcNNnTWJHMSBDUkV1L5h1amNERi1GevtCRNx2UKRXOQN2Lx8EdhVmVypVO4Z1dhljQFhHa2JXetFHSHtEUSVXcPZENVFHUYt0ZhNTemJlTwg1c&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=XXDJ201821008
29,GZNY201810046,民办高校少数民族学生的思想政治教育分析,李秀萍,"党和国家历来重视高校学生的思想政治教育工作。作为高等教育的重要组成部分,民办高校的思想政治教育也越来越受到重视。近年来随着高等教育的普及,民办高校数量不断增多,发展也日渐成熟。民办高校中学生的来源范围广,不仅是汉族学生,少数民族学生也不断增多。与此同时,少数民族学生的思想政治教育工作在民办高校中出现了一些问题,这些问题越来越受到社会普遍关注。在此以民办高校少数民族学生思想政治教育的重要性为基础,针对民办高校中少数民族大学生出现的思想政治教育问题进行分析,并对相应问题提出了对策。 ","民办高校;
                   少数民族;
                   思想政治教育;
                   分析;
                   对策;",贵州民族研究,2018年10期,1002-6959,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=GZNY201810046&uid=,"http://kns.cnki.net/kns/download.aspx?filename=2pXOrp3VlV3YTtiU3gFOtFEajpUVwMXWZtiRIlFbrMmT1YlNxFDNHpERXFzVHFndWpkaQl0ZEZ3TPhHSo90Supke5glUjhkVjBnerVldydGaFBVMXh0ZxMGNuZmeYdlSTpEc6lndroEMhRjTJNUcFJUU1ZUNGhXS&tablename=CJFDLAST2019&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=GZNY201810046
30,GXSJ201810038,新时代民办高校思想政治工作机制创新研究,黄娇 彭宇文,"加强民办高校思想政治工作机制创新是在中国特色社会主义进入新时代背景之下,对于高等教育立德树人价值目标实现的必然选择,也是推动民办高校不断发展壮大的内在要求,更是提高学生自身综合素质的迫切需要。虽然我国民办高校思想政治工作经过若干年的发展取得了一定的成绩,但总体看来还存在诸多不足。在新时代,应当以加强民办高校思想政治工作机制创新为抓手,形成教书育人、科研育人、实践育人为一体的内部整合机制,管理育人、服务育人、组织育人相统一的外部协同机制以及文化育人渗透教育全过程的价值引领机制,最终建立起全员育人、全过程育人、全方位育人的系统育人模式。 ","新时代;
                   民办高校;
                   思想政治工作;
                   机制创新;",思想理论教育导刊,2018年10期,1009-2528,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=GXSJ201810038&uid=,"http://kns.cnki.net/kns/download.aspx?filename=H9UeuhldQZjUHRlYmlzSrsUVlhVQHR1RPVXcOJWNmFTazlmMPJkeRF1QSJEWyl3Q3RjYjZlZ652S2NnYwh0SWh0bZhmYrgVN4JzVJpGT1AnaZR0VuF2Qt92QpN2Z25kc3ATYZlFczkTdTJDanVDTlpUSrc2YjRle&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=GXSJ201810038
31,QHDJ201805007,二分格局基础上民办教育税收制度之完善,申素平 贾楠,"在民办学校被制度性区分为营利与非营利的二元格局下,现行针对民办教育的税收法律政策的弊端突显。民办教育税收制度的改革应当契合国家对民办学校进行区分的二元化格局,彰显民办教育的公益性,制定更加精细化、科学化的民办教育税收制度体系。 ","民办教育;
                   分类管理;
                   税收制度;
                   教育法;",清华大学教育研究,2018年05期,1001-4519,,"http://kns.cnki.net/kns/download.aspx?filename=EhWcjBnUY92Qy5Geil0NUN0QR5GMKFEbSlmVHRVaaRzTiVEbCBlRzQWW2IWcxgHZ4J2SVpWSipWSVBHbolGcwgzUpVlaHhjWldzUrVmVNNUM18yLGtUWMtmeZ9iQFdzck9SakhWNpFlMv9EOrsWMNt0Lw0WQ5ZjY&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=QHDJ201805007
32,ZGDJ201820005,让社会力量办学迸发出新活力,周海涛 景安磊,"<正>积极鼓励社会力量依法兴办教育。深化办学体制和教育管理改革,充分激发教育事业发展生机活力。促进社会力量为加快推进教育现代化、建设教育强国、办好人民满意的教育作出新贡献。在全国教育大会上,习近平总书记指出,""要深化办学体制和教育管理改革,充分激发教育事业发展生机活力。""李克强总理要求,""积极鼓励社会力量依法兴办教育。""这充分体现了党和国家对社会力 ",,中国高等教育,2018年20期,1002-4417,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=ZGDJ201820005&uid=,"http://kns.cnki.net/kns/download.aspx?filename=QhVWyIlSDlHMrEnRuxENNFnUVdTSWNlU6RjcCRVSrxGdLVjUSZDaqd1cKBzThFWWqZVS1NWTapkbmdmcNBnVThFbWF0UqRDe3dVS5FmZxUnMpR2d6FEZwF1VINmZFlGUpl3SzJlQ1gma2Y3ZEB1R1ckTBJzUjtGM&tablename=CJFDLAST2019&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=ZGDJ201820005
33,LNGD201810014,基于利益主体视角的民办中小学教师身份异化与职业发展困境分析,史明,"面对大量义务教育学龄人口教育需求的增加,民办学校及教师队伍规模也在不断扩大。由于民办中小学校管理定位模糊、国家保障性制度缺位以及学校教育关系网络中民办学校教师职业定位偏颇,导致不同教师职业角色期待下的民办中小学教师身份被异化,形成了低职业认同感下的民办中小学教师职业发展困境。对此,基于正确认识学校教育关系下的教师定位与职业发展,需要明确民办中小学教师在教育关系中的内在价值与外在定位,并科学提出具体的民办中小学教师管理与保障性政策,针对民办中小学教师队伍管、教、评三方面加强政策性制度建设与保障力度。 ","民办中小学;
                   教师身份;
                   身份异化;",现代教育管理,2018年10期,1674-5485,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=LNGD201810014&uid=,"http://kns.cnki.net/kns/download.aspx?filename=uJTYsZHUOV0KuJnQVZlMq92YOlzTxgjV4clcrB1TaV2csdmSMl1bEZHVkdmVOlTWChGMzdHVWlkYVJGTzhES340aFFlMFFDdatEV08iQhF0RFFnYCRmZzhFcsJET1o0RPJHaxgjZvImatZXQmFVZ2lUaiNnaKpUQ&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=LNGD201810014
34,YANG201810005,民办教育的经费拉动效应研究——兼谈对完善省级统筹机制的启示,王江璐 刘鑫桥,"民办教育已成为我国教育事业的重要组成部分,承载着缓解教育经费不足、提供多样化服务的功能,然而现有研究却很少从实证角度去探讨民办教育对于教育财政性经费和教育总经费的影响。本研究通过分析2011年至2014年各级各类民办教育的分省数据,发现除了民办中职外,民办高校、民办普通高中、民办幼儿园、民办初中以及民办小学对教育财政性经费和教育总经费均有拉动效应,且拉动效应依次由强减弱。结果显示:拉动效应越弱的教育层级,市场对于政府的替代性相比之下在增强,反之,拉动效应越强的教育层级,市场对于政府的替代性相比之下在减弱。也即,在省级统筹的政策框架之下,对于可以产生较强拉动效应的教育层级,可以通过分权化和市场化的方式来达到教育经费提升的目标;对于产生相对较弱的拉动效应的教育层级,如义务教育,则需要强化公共财政的保障机制,以减缓替代效应的影响。同时,由于义务教育阶段仍然可以产生一定的拉动效应,建议可以在强化基本公共服务保障的同时,对部分非基本公共服务实行市场化机制运作,同样可以达到拓宽教育经费的目标。 ","民办教育;
                   经费拉动效应;
                   省级统筹;",教育学术月刊,2018年10期,1674-2311,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=YANG201810005&uid=,"http://kns.cnki.net/kns/download.aspx?filename=W50crBzTEpEORFzUvoFM0MkVst0cORnN1A3ZMRHN3dDMr4ERBFTdk1kdw8UN2NVW4kkRCp0USJEWCZlZnVzVsNzbvkzTCFXVwA1UidGTkNTQKBjaJFWSyRUdyc2ZYJXb5hmY3ZHWxE2TSlXYN5mY5pHUOdWcldjc&tablename=CJFDLAST2018&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=YANG201810005
