xuhao,id,title,author,abstract,keywords,perio,juanhao,issn,read_url,pdf_url,content,original_url
21,GDSZ201901005,学习《全面深化新时代教师队伍建设改革的意见》——加快建设高素质专业化特殊教育教师队伍,徐知宇 王雁,"《关于全面深化新时代教师队伍建设改革的意见》颁布后,为新时代下特殊教育教师队伍建设提出了新要求、新期待,也指明了特殊教育教师伍建设的主要方向。新时代下,必须建设一支高素质专业化的特殊教育教师队伍,不仅表现为教师个人的高专业发展水平,还应当表现为教师队伍整体的高素质与专业化。依据《关于全面深化新时代教师队伍建设改革的意见》的指示精神,建设高素质专业化的特殊教育教师队伍应当以加强特殊教育教师培养和提升待遇为关键抓手。具体来说,应当坚持""复合型""的总体建设思路,创新特殊教育人才培养机制,推动建立特殊教育学校教职工编制标准,落实待遇提升政策、提升特殊教育教师地位。 ","高素质;
                   专业化;
                   特殊教育教师队伍;",教师教育研究,2019年01期,1672-5905,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=GDSZ201901005&uid=,"http://kns.cnki.net/kns/download.aspx?filename=aFGOsRlTUd1NvNXViBlTr4ENUNXQxVzcthDV2BDcKh2d3RkSOVFZtFWd5Z2aCNTMTJEeKplVVJkRrFWSsxUR1syVIlkZNFFO5hEMVNkMKF0SDBVRxhHN2AnbJtSNoNnVqplWtdFRQdVbrczdyMkWTZnbohjYzZja&tablename=CJFDLAST2019&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=GDSZ201901005
22,ZJYX201901003,加快立法  为学前教育发展提供法律保障,庞丽娟 王红蕾 贺红芳 袁秋红,"学前教育是我国国民教育体系和社会公益事业的重要组成部分,是直接关乎人民群众对幼有所育美好向往的民生,是直接关乎国家经济社会和谐稳定发展的国计。近年我国学前教育事业取得了较大发展,但仍是教育体系中最突出的短板。事业发展的不充分不平衡问题突出,特别是管理体制、投入体制、办园体制和教师政策等依然滞后,这些与我国尚未有学前教育法密切相关。基于十余年深入研究,对我国学前教育立法的迫切性、立法宗旨和重点等提出思考,特别是对明确学前教育的教育性与公益性,明确政府主导责任,破解管理体制、投入体制、办园体制和教师政策等关键性问题提出建议,为我国学前教育事业健康、可持续发展提供刚性的法律保障。 ","教育立法;
                   学前教育法;
                   立法宗旨;
                   立法重点;",中国教育学刊,2019年01期,1002-4808,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=ZJYX201901003&uid=,"http://kns.cnki.net/kns/download.aspx?filename=2JWVyMEeWRDTxckZuJ1VLVEdTdDeV5mdNtWezlma2YjWhN2Ljd3ViNDMr9UNINUMrd2KsxmYRJEdaV1YxdlQ0UHWStSOCdUcQR0dhNmN4ZWdEtWTEFVc2V0Ni5kTjl2MJhHesVjUQJ2dtR1TUlmSYBzaO5EdKVlc&tablename=CJFDLAST2019&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=ZJYX201901003
23,ZJYX201901007,乡村教师发展支持体系研究,白亮 王爽 武芳,"促进乡村教师发展是新时代教师队伍建设的重要命题。乡村教师发展经历了从注重学历补偿转向促进教师专业化发展、从职前职后分离转向推进教师教育一体化、从提供外部支持转向激励教师内生发展的政策演进。现实中,乡村教师发展依然面临支持性资源不足、支持举措与需求匹配性差和微观制度环境不完善等障碍。为此,应加强顶层设计,提供系统的外源性支持;定位发展需求,构建适宜的教师教育体系;强化正向激励,创设积极的微观发展环境。 ","乡村教师;
                   发展支持体系;
                   外源性支持;
                   微观环境;
                   内生发展;",中国教育学刊,2019年01期,1002-4808,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=ZJYX201901007&uid=,"http://kns.cnki.net/kns/download.aspx?filename=ad2KjBzKzxkS4w2ZFZVYJxUUrI0bBtibNFUYSBDZzEXTKxWVadzVst0TjZHR6dWVwxUTjxERw5Wbm1kR4lzMQBVTxE1br9UaHd0b4RWZ50kRyNkVaFDUEFzL2InbXJ0MycjS0FkR3EldkRza0hHbDlneHdVOr9Gb&tablename=CJFDLAST2019&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=ZJYX201901007
24,LLYK201901022,改革开放以来我国农村教师队伍建设问题研究,赵垣可 刘善槐,"农村教师队伍建设对于提升农村教育质量具有重要的推动作用,改革开放以来我国农村教师队伍建设取得了显著的成就,但仍然存在着诸如数量相对不足、质量不高、岗位吸引力低、专业发展受限、社会角色迷失等问题。改革开放以来我国农村教师队伍建设的核心议题可以归为农村教师数量、农村教师质量、农村教师来源、农村教师岗位吸引力、农村教师专业发展、农村教师社会角色以及农村教师社会地位等七个方面,进而从学理层面切入对这七个方面问题进行学术探讨,在明晰每一方面存在问题的基础上进一步分析其成因,并提出一些具有建设性的解决措施。 ","农村教育;
                   农村教师;
                   岗位吸引力;
                   社会地位;",理论月刊,2019年01期,1004-0544,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=LLYK201901022&uid=,"http://kns.cnki.net/kns/download.aspx?filename=z9iW6NEc30kZWZUSJdzSjtUTxVnQ2ADejp0LztSW1UGN4pnUuFmW1YFNQJENVplZ5sUa00mZOJWWrVUah1WUaNVQ0sGVmpVb3kGSVtUemlDShVHR45EUxRVNP9ScrcXV4tSVSJWeKlUWvRzdxFlSnRFN0U3YxlHU&tablename=CJFDLAST2019&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=LLYK201901022
25,JSGJ201901013,新时代教师价值观现状及其相关影响因素实证研究,张勤 万东升,"教师价值观事关教师发展、人才培养和人格塑造,针对教师价值观实际状况进行有针对性的引导和培育,有利于新时代教师队伍建设。因此,开展一定范围的""教师价值观""滚动调研便于定期了解教师价值观现状,分析与教师价值观形成的相关影响因素,以更好地关注教师成长与发展。调研从教师""职业地位""""知识信念""等六个维度进行,发现涉及教师价值的因素与性别、职称、类别和学历有一定关联。在此背景下,加强新时代教师队伍建设,需要正确对待影响教师价值观的相关因素,并针对实际情形对教师进行正确引导和培育。 ","教师;
                   价值观;
                   影响因素;",江苏高教,2019年01期,1003-8418,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=JSGJ201901013&uid=,"http://kns.cnki.net/kns/download.aspx?filename=v9iYFh2cSd3TEVjUqZHMn1We1REdEt2VyImZIt2QSpkeQVzcIlVVKl0cqpFVrUlbsBFTp1USt90SxZXTytkMGlkR6RnSkJ2QmdmMJ9SU1VzK0ZUSuBVOWZGVNRWYvcHSQxUUQRFazcGSGh2MiR2TKlndIRTSyQEd&tablename=CJFDLAST2019&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=JSGJ201901013
26,GJTA201901006,新时代与新师范:背景、理念及举措,张伟坤 熊建文 林天伦,"新时代对师范专业建设及教师培养带来了新的机遇与考验,一方面教师培养从""量""的追求转为""质""的提升;另一方面师范专业建设将更关注""标准规范""与""内涵特色""的相互融合。对于高校而言,面对新时代,在教师培养过程中,需要提出发展""新理念""、构建培养""新标准""、探索合作""新路径""、形成评价""新体系"",培养造就一大批符合""四有""标准的高素质专业化卓越教师,全方位服务基础教育。 ","新时代;
                   新师范;
                   教师教育;
                   专业建设;",高教探索,2019年01期,1673-9760,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=GJTA201901006&uid=,"http://kns.cnki.net/kns/download.aspx?filename=GdDWBlXR6FzMBhlR5UFSlNGbGNkWv0UTRd2LVRjRxx0ROd3b6l0U1F3RZpXMwYVQ5hUeYRnTuh3QNtmesZzcOJTOJlTc2VXVLVUSYpmdKF0M3FFVwEXbvlnSZ5kQn5WRoNTRmpFW1AlbDJkb0N2UipXM4UEeaFnR&tablename=CJFDLAST2019&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=GJTA201901006
27,ZXXG201901023,"2018,我们一起走过",默雷,"<正>2018年注定是中国教育改革发展的重要节点。这一年,我们一起回顾改革开放40年中国教育走过的不平凡历程,一起迎来全国教育大会的召开,走进教育的新时代。在中国教育疾速走向现代化的过程中,我们可以看到地域之间、城乡之间的教育落差,可以看到先进的教育技术与精微的教育精神之间的磨合,可以看到国家意志、人民意愿和市场化运作之间的积极互动。回望2018中国教育,有这样几个主题始终受到全社会的关注,牵动着亿万国人的心。一是如何让所有孩子沐浴教育公平的阳光?维护教育公平首先体现在对弱势群体的关爱,对教 ",,中小学管理,2019年01期,1002-2384,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=ZXXG201901023&uid=,"http://kns.cnki.net/kns/download.aspx?filename=2kXdMVWMn5EekRzU6FTOvQjc1NTcstWalpkSwRGMWN2LwlGb2BTa3QnR00kVEh0dCd3VGZUTq9WcCZGVoxmWOtSTzMjWDtyRTdTMwdGOuhGeadlYx9Wa1dEaHp1QVVnQB5GerJzLIZEatVFO4gHOURTUMFGMCFkY&tablename=CJFDLAST2019&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=ZXXG201901023
28,YJSY201806013,基于知识图谱的我国农村教师研究可视化分析,李化树 叶冲,"运用知识图谱可视化技术,从年载文量、研究学者、期刊分布、研究机构和关键词等方面,对2007-2016年发表在CSSCI期刊上的413篇有关农村教师研究的论文进行统计分析,研究结果显示,论文的年载文量总体呈增长趋势,我国农村教师领域的研究机构主要集中在师范院校,以东北师范大学和北京师范大学为首,期刊《教师教育研究》发文量最多,但作者之间的合作研究较少,研究成果的聚集效应不显著;我国农村教师研究的热点主要围绕农村教师培训与教师质量、农村教师身份认同与教师专业发展、农村教师流动与教育公平、师范院校教师教育与义务教育均衡发展四大主题展开。未来,我国农村教师研究应从凝聚核心群体力量,构建学术共同体;融合多元化研究范式,革新农村教师研究方法;注重研究的本土化特色,完善农村教师研究层次等方面进行深入探索。 ","农村教师;
                   研究热点;
                   社会网络分析;
                   聚类分析;",教育研究与实验,2018年06期,1003-160X,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=YJSY201806013&uid=,"http://kns.cnki.net/kns/download.aspx?filename=wUFdPBjaOtiTxV3YtZ0R0Q2SN1WYkplelNWUrU0UplHZFNzT6J2RRt0ckdnU1NDTL9CR2BXYGZ1RPBnan9kNutUetdkWxkHdZ92TzxWWiBTWzl0a65ESDdjWnxkTOpkZVNGOYRWWM92TQJEcRJ1bMF1ZyEFe1UUQ&tablename=CJFDLAST2019&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=YJSY201806013
29,QHDJ201806010,论国家力量介入教师队伍建设的内生性需求,李福华,"在新时代,我国教师队伍建设还存在着一些发展不平衡不充分的突出问题。由于教师教育和教师工作的特点,市场机制无法有效地解决这些问题,需要国家力量和行政机制的强力介入。英美等国家在运用国家力量加强教师队伍建设中积累了比较丰富的经验。我国政府在教师队伍建设中肩负着重要职责,政府应在教师队伍建设中扮演好""掌舵者""""资源供给者""""信息提供者""及""监管者""等角色。 ","教师队伍;
                   国家力量;
                   行政机制;
                   内生性;",清华大学教育研究,2018年06期,1001-4519,,"http://kns.cnki.net/kns/download.aspx?filename=O9yVrdlRat2LCVmc4oHa6Zjdzd3NiFDR4gXV48yVH9kW3oma3s2Q5FldidzS4gDcwcGMUhmQGtESTdERzMlWvhEW5Jlc3cnb1c2RwoUSvp3NEpUd5ZHeTtWQuN1V2FGOQpWd5MEUUZEavonTsNWTVRkQ542dHhkM&tablename=CJFDLAST2019&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=QHDJ201806010
30,RMLT201835061,新时代教师队伍建设的重要意义,李晓延,"教育的存在与发展,首要前提就是要有一支数量充足、结构合理、素质优良的教育者队伍。因为只有有了这些""先知者"",教育活动才能组织、才能进行、才能提高、才能发展。在新时代,要推动教育优先发展,就必须以更加高度的政治自觉与更加有力的政策措施,确保教师队伍建设优先发展。 ","教育事业;
                   教师队伍建设;
                   师范教育;",人民论坛,2018年35期,1004-3381,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=RMLT201835061&uid=,"http://kns.cnki.net/kns/download.aspx?filename=sRWdDZnVWlDaBZDN1lXTyh0SFF0Ynh2YHNjWk5EUpdma3QDOld2T4RUV4xWN2U1UrY2QXRneCJERIJ0VZNzSzNjNLNjN0UHTGlmVOBHV4pGSa50LnxEckV3a3cWNzElVRF0R6FGOGNDRzsiRrsGWIhzdNJFMkFFM&tablename=CJFDLAST2019&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=RMLT201835061
31,MZJY201806005,改革开放40年民族地区教师队伍建设的政策回顾及展望,任胜洪 吴卫 胡雪芳,"改革开放40年来,面对不同时期民族教育发展的形势与需求,民族地区教师队伍建设政策在调整中逐渐成熟,并体现出鲜明的时代特征,有力地促进了民族地区教师在数量和质量上的提升。政策在变迁过程中呈现出导向合理性、鲜明地域性、文化适宜性等特点,但也存在政策理想与实践矛盾有待协调、缺少师资优化配置的相关内容、缺乏对政策环境的具体考虑、评价机制单一等问题。可从加强本土教师的培养、民族地区教师职业认同感和吸引力的提升、民族文化适应性的增强、政策监督评价机制的建立和完善四方面入手,进一步提升民族地区教师的整体质量,以满足民族地区教育发展对于优秀师资的需求。 ","民族地区;
                   教师队伍建设政策;
                   回顾;",民族教育研究,2018年06期,1001-7178,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=MZJY201806005&uid=,"http://kns.cnki.net/kns/download.aspx?filename=qdGM0E3LMpURuZUW1RUcCdDSPRTNTJnWjdmRuVGbThWQzV3bzMDO0RUSMFmdNhUMNhUSw9kR5Rne3VXcvYXTVR0baBDeBpWYUJmS0okSqZkQ3gDZkNXWppWc3tSVQRTY5E0VEpGVZxUNFN1ak1GRBlVWoJTaRtmM&tablename=CJFDLAST2019&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=MZJY201806005
32,ZJYX201812017,新时代乡村教师队伍建设策略,蔡其勇 郑鸿颖 李学容,"提高乡村教育质量的关键在教师,振兴乡村教育的关键也在教师。乡村教师队伍建设是一项系统工程,不仅需要政策支持,还需要价值支持、信念支持和文化支持。要唤起全社会对乡村教师的认同,切实提高他们的社会地位;继续实施乡村教师本土化培养,增加乡村教师数量;全面加强师德师风建设,营造良好的学习文化,激发乡村教师专业发展的内生动力,提升他们的专业发展水平;切实加强乡村学校办学基础能力建设,改善乡村教师工作、学习及生活条件;进一步完善县管校聘、轮岗交流、职称评聘、教师荣誉等机制体制,促进城乡教师合理流动,缩小城乡教师收入差距,不断增强乡村教师的幸福感、成就感和荣誉感,建好建强乡村教师队伍。 ","乡村教育;
                   教师队伍建设;
                   本土化培养;
                   内生动力;
                   合理流动;",中国教育学刊,2018年12期,1002-4808,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=ZJYX201812017&uid=,"http://kns.cnki.net/kns/download.aspx?filename=1V1YD10dZRWeBR0L0d1LMhXQkpUTCpnT6J0KxcjZoJjTMJncPN0a3wmW5RzSSVGdrV3VxF1bC5EdPV0a2YHcHFXNKN0SxJzKsBjYmtkT4EzbVBFO0cEeKd2dNlmZLZUeTZDT6NmYvVDZiZDWuN2U4RjbQZEO1MWQ&tablename=CJFDLAST2019&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=ZJYX201812017
33,ZJYX201812003,基础教育40年,柳斌,"改革开放40年来,我国基础教育风雨兼程,取得了巨大的成效,主要体现为以下几个方面。一是实施九年义务教育:制定《中华人民共和国义务教育法》,使我国的义务教育走上了有法可依的道路;采取多种有效措施,提高适龄儿童的入学率;改造危房、兴建校舍、集资办学;发展特殊教育;全面实现""两基""目标。二是建设一支高素质的教师队伍:制定《中华人民共和国教师法》,以立法手段加强教师队伍建设;着力解决教师队伍数量不足、质量不高、教师队伍不稳定、民办教师等问题。三是解决义务教育经费不足问题:从政府教育投入严重不足,多渠道筹措教育经费,到争取教育经费占国内生产总值4%的持久""战斗"",走向免费义务教育,经历了曲折的过程。四是实施素质教育:素质教育的产生是时代发展的需要,是中国教育自身改革的需要,是中国社会和谐向善、移风易俗的需要;针对现在出现的""素质教育是伪科学""的论调,有必要为素质教育正解;新时代基础教育的任务是把素质教育进行到底。 ","义务教育;
                   教师队伍建设;
                   教育经费;
                   素质教育;",中国教育学刊,2018年12期,1002-4808,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=ZJYX201812003&uid=,"http://kns.cnki.net/kns/download.aspx?filename=WF1QBVzL4JGeD90M1NFM2ZDRIVTNtZlQ5EHbrgXcG9yQDR2M0F0RMhUOjlXYvF2cxhGOTdkZ5hmQ6x0ShB3bwQjcup3R5YzTPZmcoFXauNFbrVFZmBVaqxEZohXWKlkdi1UcYpGe2kmMSl1b45WejFUevplU3EHZ&tablename=CJFDLAST2019&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=ZJYX201812003
